id,home_team,away_team,league,country,start_timestamp,start_time,status,venue,round,source
13513417,Paris Saint-Germain,Arsenal,"UEFA Champions League, Knockout Phase",Europe,1746650700,22:45,Not started,,28,api
13514559,Bodø/Glimt,Tottenham Hotspur,"UEFA Europa League, Knockout Phase",Europe,1746731700,21:15,Not started,,28,api
13523531,Manchester United,Athletic Club,"UEFA Europa League, Knockout Phase",Europe,1746726300,19:45,Not started,,28,api
13514774,Chelsea,Djurgårdens IF,"UEFA Conference League, Knockout Phase",Europe,1746726300,19:45,Not started,,28,api
13514788,Fiorentina,Real Betis,"UEFA Conference League, Knockout Phase",Europe,1746738000,23:00,Not started,,28,api
13640336,Universidad de Chile,Estudiantes de La Plata,"CONMEBOL Libertadores, Group A",South America,1746655200,00:00,Not started,,4,api
13640341,Barcelona SC,River Plate,"CONMEBOL Libertadores, Group B",South America,1746743400,00:30,Not started,,4,api
13640343,Universitario,Independiente Del Valle,"CONMEBOL Libertadores, Group B",South America,1746764100,06:15,Not started,,4,api
13640334,Deportivo Táchira,LDU,"CONMEBOL Libertadores, Group C",South America,1746656100,00:15,Not started,,4,api
13640337,Central Córdoba,Flamengo,"CONMEBOL Libertadores, Group C",South America,1746663300,02:15,Not started,,4,api
13640340,Talleres,Libertad,"CONMEBOL Libertadores, Group D",South America,1746738000,23:00,Not started,,4,api
13640335,Bahia,Nacional,"CONMEBOL Libertadores, Group F",South America,1746657900,00:45,Not started,,4,api
13640342,Atlético Nacional,Internacional,"CONMEBOL Libertadores, Group F",South America,1746756900,04:15,Not started,,4,api
13640338,Cerro Porteño,Palmeiras,"CONMEBOL Libertadores, Group G",South America,1746666000,03:00,Not started,,4,api
13640339,Club Sporting Cristal,Bolívar,"CONMEBOL Libertadores, Group G",South America,1746666000,03:00,Not started,,4,api
13640332,Vélez Sarsfield,Olimpia,"CONMEBOL Libertadores, Group H",South America,1746741600,00:00,Not started,,4,api
13640441,Cerro Largo,Universidad Católica del Ecuador,"CONMEBOL Sudamericana, Group B",South America,1746660600,01:30,Not started,,4,api
13640446,Racing de Montevideo,Huracán,"CONMEBOL Sudamericana, Group C",South America,1746736200,22:30,Not started,,4,api
13640444,Club Atlético Grau,Grêmio,"CONMEBOL Sudamericana, Group D",South America,1746670500,04:15,Not started,,4,api
13640442,Club Atlético Unión de Santa Fe,Palestino,"CONMEBOL Sudamericana, Group E",South America,1746655200,00:00,Not started,,4,api
13640445,Mushuc Runa,Cruzeiro,"CONMEBOL Sudamericana, Group E",South America,1746659700,01:15,Not started,,4,api
13640450,Once Caldas,Unión Española,"CONMEBOL Sudamericana, Group F",South America,1746666000,03:00,Not started,,4,api
13640448,GV San José,Fluminense,"CONMEBOL Sudamericana, Group F",South America,1746745200,01:00,Not started,,4,api
13640443,Academia Puerto Cabello,Vasco da Gama,"CONMEBOL Sudamericana, Group G",South America,1746651600,23:00,Not started,,4,api
13640447,Deportes Iquique,Atlético Mineiro,"CONMEBOL Sudamericana, Group H",South America,1746734400,22:00,Not started,,4,api
13640449,Cienciano,Caracas F.C.,"CONMEBOL Sudamericana, Group H",South America,1746753300,03:15,Not started,,4,api
13796309,CF Pachuca,Club América,"Liga MX, Clausura Playoffs",Mexico,1746654300,23:45,Not started,,27,api
13796306,Club León,Cruz Azul,"Liga MX, Clausura Playoffs",Mexico,1746658800,01:00,Not started,,27,api
13796305,Club Necaxa,Tigres UANL,"Liga MX, Clausura Playoffs",Mexico,1746650700,22:45,Not started,,27,api
13525892,Athletico,Chapecoense,Brasileirão Série B,Brazil,1746751800,02:50,Not started,,7,api
13400436,Shanghai Port,Qingdao Hainiu,Chinese Super League,China,1746799500,16:05,Not started,,12,api
13836538,Millonarios,Deportivo Pereira,"Primera A, Apertura",Colombia,1746748800,02:00,Not started,,15,api
13573898,Al Ahly FC,Al-Masry,"Premier League, Championship Round",Egypt,1746726300,19:45,Not started,,22,api
13573912,El Gouna FC,Modern Sport FC,"Premier League, Relegation Round",Egypt,1746621000,14:30,Not started,,22,api
13573913,Ismaily,ENPPI,"Premier League, Relegation Round",Egypt,1746640800,20:00,Not started,,22,api
