id,home_team,away_team,league,country,start_timestamp,start_time,status,venue,round,source
13823933,Arsenal,Barcelona,"UEFA Champions League, Women, Knockout stage",Europe,1748107800,19:30,Not started,,29,api
13473429,Botafogo,Ceará,Brasileirão Betano,Brazil,1748107800,19:30,Postponed,,10,api
13473428,Fluminense,Vasco da Gama,Brasileirão Betano,Brazil,1748129400,01:30,Not started,,10,api
13473431,São Paulo,Mirassol,Brasileirão Betano,Brazil,1748121300,23:15,Not started,,10,api
13473434,Atlético Mineiro,Corinthians,Brasileirão Betano,Brazil,1748133000,02:30,Not started,,10,api
13631421,FCV Dender,KV Mechelen,"First Division, Conference League Playoffs",Belgium,1748113200,21:00,Not started,,10,api
13631422,KVC Westerlo,Standard Liège,"First Division, Conference League Playoffs",Belgium,1748110500,20:15,Not started,,10,api
13631439,RC Sporting Charleroi,Oud-Heverlee Leuven,"First Division, Conference League Playoffs",Belgium,1748116800,22:00,Not started,,10,api
13708544,Arminia Bielefeld,VfB Stuttgart,DFB Pokal,Germany,1748110500,20:15,Not started,,29,api
13709551,Paris Saint-Germain,Stade de Reims,Coupe de France,France,1748109600,20:00,Not started,,29,api
12403312,GNK Dinamo Zagreb,NK Varaždin,HNL,Croatia,1748100600,17:30,Not started,,36,api
12403305,HNK Gorica,NK Lokomotiva Zagreb,HNL,Croatia,1748105100,18:45,Not started,,36,api
12403318,HNK Rijeka,NK Slaven Belupo,HNL,Croatia,1748099700,17:15,Not started,,36,api
12403316,HNK Šibenik,HNK Hajduk Split,HNL,Croatia,1748109600,20:00,Not started,,36,api
12403319,NK Osijek,NK Istra 1961,HNL,Croatia,1748103300,18:15,Not started,,36,api
13732224,FK Crvena zvezda,FK Mladost Lučani,"Super Liga, Championship Round",Serbia,1748095200,16:00,Not started,,7,api
13732204,FK Partizan,FK Vojvodina,"Super Liga, Championship Round",Serbia,1748107800,19:30,Not started,,7,api
13732212,FK Radnički 1923,FK TSC Bačka Topola,"Super Liga, Championship Round",Serbia,1748101500,17:45,Not started,,7,api
13732215,OFK Beograd,FK Novi Pazar,"Super Liga, Championship Round",Serbia,1748089800,14:30,Not started,,7,api
13732269,FK IMT Beograd,FK Napredak Kruševac,"Superliga, Relegation Round",Serbia,1748097900,16:45,Not started,,7,api
13732262,FK Radnički Niš,FK Jedinstvo Ub,"Superliga, Relegation Round",Serbia,1748106900,19:15,Not started,,7,api
13732281,FK Spartak Subotica,FK Tekstilac Odžaci,"Superliga, Relegation Round",Serbia,1748103300,18:15,Not started,,7,api
13732273,FK Čukarički,FK Železničar Pančevo,"Superliga, Relegation Round",Serbia,1748102400,18:00,Not started,,7,api
13818097,Mamelodi Sundowns,Pyramids FC,"CAF Champions League, Knockout stage",Africa,1748101500,17:45,Not started,,29,api
13299341,Seattle Sounders FC,FC Dallas,MLS,USA,1748120400,23:00,Not started,,,api
13299345,San Diego FC,LA Galaxy,MLS,USA,1748115900,21:45,Not started,,,api
13299360,CF Montréal,Los Angeles FC,MLS,USA,1748131200,02:00,Not started,,,api
13299350,Charlotte FC,Columbus Crew,MLS,USA,1748133900,02:45,Not started,,,api
13299355,DC United,New York Red Bulls,MLS,USA,1748124900,00:15,Not started,,,api
13299365,Orlando City SC,Portland Timbers,MLS,USA,1748128500,01:15,Not started,,,api
13299369,Philadelphia Union,Inter Miami CF,MLS,USA,1748124900,00:15,Not started,,,api
13299374,Toronto FC,Nashville SC,MLS,USA,1748133900,02:45,Not started,,,api
13299382,Minnesota United,Austin FC,MLS,USA,1748128500,01:15,Not started,,,api
13299379,Sporting Kansas City,New England Revolution,MLS,USA,1748138400,04:00,Not started,,,api
13299386,Colorado Rapids,St.Louis City,MLS,USA,1748142000,05:00,Not started,,,api
13299389,Real Salt Lake,Vancouver Whitecaps,MLS,USA,1748143800,05:30,Not started,,,api
13299394,San Jose Earthquakes,Houston Dynamo,MLS,USA,1748142000,05:00,Not started,,,api
13525916,Goiás,Ferroviária,Brasileirão Série B,Brazil,1748041500,01:05,Not started,,9,api
13525918,América Mineiro,Atlético Goianiense,Brasileirão Série B,Brazil,1748115000,21:30,Not started,,9,api
13525926,Botafogo-SP,CRB,Brasileirão Série B,Brazil,1748111400,20:30,Not started,,9,api
13525922,Criciúma,Coritiba,Brasileirão Série B,Brazil,1748104200,18:30,Not started,,9,api
13525917,Cuiabá,Vila Nova FC,Brasileirão Série B,Brazil,1748112300,20:45,Not started,,9,api
