id,home_team,away_team,league,country,start_timestamp,start_time,status,venue,round,source
12436560,Brentford,Manchester United,Premier League,England,1746364500,15:15,Not started,,35,api
12436567,Brighton & Hove Albion,Newcastle United,Premier League,England,1746355500,12:45,Not started,,35,api
12436565,West Ham United,Tottenham Hotspur,Premier League,England,1746360000,14:00,Not started,,35,api
12436563,Chelsea,Liverpool,Premier League,England,1746378900,19:15,Not started,,35,api
12436561,Crystal Palace,Nottingham Forest,Premier League,England,1746465300,19:15,Not started,,35,api
12501512,Empoli,Lazio,Serie A,Italy,1746350100,11:15,Not started,,35,api
12501509,Monza,Atalanta,Serie A,Italy,1746356400,13:00,Not started,,35,api
12501516,Roma,Fiorentina,Serie A,Italy,1746377100,18:45,Not started,,35,api
12501520,Bologna,Juventus,Serie A,Italy,1746377100,18:45,Not started,,35,api
12501514,Genoa,Milan,Serie A,Italy,1746478800,23:00,Not started,,35,api
12437532,Real Madrid,Celta Vigo,LaLiga,Spain,1746360000,14:00,Not started,,34,api
12437546,Sevilla,Leganés,LaLiga,Spain,1746375300,18:15,Not started,,34,api
12437648,Espanyol,Real Betis,LaLiga,Spain,1746369900,16:45,Not started,,34,api
12437538,Real Sociedad,Athletic Club,LaLiga,Spain,1746382500,20:15,Not started,,34,api
12437537,Girona FC,Mallorca,LaLiga,Spain,1746468000,20:00,Not started,,34,api
12499517,FC Augsburg,Holstein Kiel,Bundesliga,Germany,1746362700,14:45,Not started,,32,api
12499515,SC Freiburg,Bayer 04 Leverkusen,Bundesliga,Germany,1746364500,15:15,Not started,,32,api
12499519,1. FSV Mainz 05,Eintracht Frankfurt,Bundesliga,Germany,1746380700,19:45,Not started,,32,api
12450271,Nantes,Angers,Ligue 1,France,1746360000,14:00,Not started,,32,api
12450274,Auxerre,Le Havre,Ligue 1,France,1746364500,15:15,Not started,,32,api
12450230,Olympique Lyonnais,RC Lens,Ligue 1,France,1746373500,17:45,Not started,,32,api
12450229,Stade Brestois,Montpellier,Ligue 1,France,1746369000,16:30,Not started,,32,api
12450228,Lille,Olympique de Marseille,Ligue 1,France,1746378000,19:00,Not started,,32,api
12513663,Rio Ave,CF Estrela Amadora,Liga Portugal Betclic,Portugal,1746373500,17:45,Not started,,32,api
12513665,FC Arouca,Casa Pia,Liga Portugal Betclic,Portugal,1746377100,18:45,Not started,,32,api
12513658,Sporting,Gil Vicente,Liga Portugal Betclic,Portugal,1746387900,21:45,Not started,,32,api
12513671,AVS - Futebol SAD,Boavista,Liga Portugal Betclic,Portugal,1746468000,20:00,Not started,,32,api
12441686,NAC Breda,PEC Zwolle,Eredivisie,Netherlands,1746349200,11:00,Not started,,31,api
12441681,Go Ahead Eagles,AZ Alkmaar,Eredivisie,Netherlands,1746363600,15:00,Not started,,31,api
12441697,Sparta Rotterdam,FC Twente,Eredivisie,Netherlands,1746352800,12:00,Not started,,31,api
13473404,Grêmio,Santos,Brasileirão Betano,Brazil,1746380700,19:45,Not started,,7,api
13473399,Vasco da Gama,Palmeiras,Brasileirão Betano,Brazil,1746393300,23:15,Not started,,7,api
13473403,Cruzeiro,Flamengo,Brasileirão Betano,Brazil,1746390600,22:30,Not started,,7,api
13473402,Red Bull Bragantino,Mirassol,Brasileirão Betano,Brazil,1746487800,01:30,Not started,,7,api
13473407,Juventude,Atlético Mineiro,Brasileirão Betano,Brazil,1746488700,01:45,Not started,,7,api
12530665,Samsunspor,Eyüpspor,Super Lig,Turkey,1746362700,14:45,Not started,,34,api
12530659,Adana Demirspor,Göztepe,Super Lig,Turkey,1746371700,17:15,Not started,,34,api
12530664,Fenerbahçe,Beşiktaş,Super Lig,Turkey,1746369900,16:45,Not started,,34,api
12530668,Kasımpaşa,Trabzonspor,Super Lig,Turkey,1746468900,20:15,Not started,,34,api
13631400,Standard Liège,RC Sporting Charleroi,"First Division, Conference League Playoffs",Belgium,1746353700,12:15,Not started,,7,api
13631424,Sint-Truidense VV,K. Beerschot V.A.,"First Division, Relegation Round",Belgium,1746365400,15:30,Not started,,5,api
13589191,AEK Athens,Panathinaikos,"Super League, Championship Round",Greece,1746384300,20:45,Not started,,5,api
13589190,Olympiacos FC,PAOK,"Super League, Championship Round",Greece,1746373500,17:45,Not started,,5,api
13589433,Athens Kallithea FC,Panetolikos,"Super League, Relegation Round",Greece,1746451800,15:30,Not started,,6,api
13589455,MGS Panserraikos,NPS Volos,"Super League, Relegation Round",Greece,1746449100,14:45,Not started,,6,api
