id,home_team,away_team,league,country,start_timestamp,start_time,status,venue,round,source
12501518,Milan,Bologna,Serie A,Italy,1746810900,19:15,Not started,,36,api
12437555,Las Palmas,Rayo Vallecano,LaLiga,Spain,1746810000,19:00,Not started,,35,api
12499534,VfL Wolfsburg,TSG Hoffenheim,Bundesliga,Germany,1746822600,22:30,Not started,,33,api
13514559,Bodø/Glimt,Tottenham Hotspur,"UEFA Europa League, Knockout Phase",Europe,1746729000,20:30,Not started,,28,api
13523531,Manchester United,Athletic Club,"UEFA Europa League, Knockout Phase",Europe,1746737100,22:45,Not started,,28,api
13514774,Chelsea,Djurgårdens IF,"UEFA Conference League, Knockout Phase",Europe,1746721800,18:30,Not started,,28,api
13514788,Fiorentina,Real Betis,"UEFA Conference League, Knockout Phase",Europe,1746723600,19:00,Not started,,28,api
13640341,Barcelona SC,River Plate,"CONMEBOL Libertadores, Group B",South America,1746756900,04:15,Not started,,4,api
13640343,Universitario,Independiente Del Valle,"CONMEBOL Libertadores, Group B",South America,1746747000,01:30,Not started,,4,api
13640340,Talleres,Libertad,"CONMEBOL Libertadores, Group D",South America,1746743400,00:30,Not started,,4,api
13640342,Atlético Nacional,Internacional,"CONMEBOL Libertadores, Group F",South America,1746759600,05:00,Not started,,4,api
13640332,Vélez Sarsfield,Olimpia,"CONMEBOL Libertadores, Group H",South America,1746732600,21:30,Not started,,4,api
13640446,Racing de Montevideo,Huracán,"CONMEBOL Sudamericana, Group C",South America,1746739800,23:30,Not started,,4,api
13640448,GV San José,Fluminense,"CONMEBOL Sudamericana, Group F",South America,1746744300,00:45,Not started,,4,api
13640447,Deportes Iquique,Atlético Mineiro,"CONMEBOL Sudamericana, Group H",South America,1746739800,23:30,Not started,,4,api
13640449,Cienciano,Caracas F.C.,"CONMEBOL Sudamericana, Group H",South America,1746759600,05:00,Not started,,4,api
12441700,Willem II Tilburg,Heracles Almelo,Eredivisie,Netherlands,1746807300,18:15,Not started,,32,api
13631399,RC Sporting Charleroi,KVC Westerlo,"First Division, Conference League Playoffs",Belgium,1746814500,20:15,Not started,,8,api
13775657,Al-Ittihad,Al-Qadsiah,King's Cup,Saudi Arabia,1746818100,21:15,Not started,,29,api
12403322,NK Osijek,NK Lokomotiva Zagreb,HNL,Croatia,1746811800,19:30,Not started,,34,api
12465961,Cádiz,Almería,LaLiga 2,Spain,1746814500,20:15,Not started,,39,api
12499173,1. FC Nürnberg,1. FC Köln,2. Bundesliga,Germany,1746815400,20:30,Not started,,33,api
12499151,Preußen Münster,Hertha BSC,2. Bundesliga,Germany,1746806400,18:00,Not started,,33,api
12499160,Fortuna Düsseldorf,FC Schalke 04,2. Bundesliga,Germany,1746876600,13:30,Not started,,33,api
12499250,SC Paderborn 07,1. FC Magdeburg,2. Bundesliga,Germany,1746879300,14:15,Not started,,33,api
12499175,SV 07 Elversberg,Eintracht Braunschweig,2. Bundesliga,Germany,1746871200,12:00,Not started,,33,api
13525892,Athletico,Chapecoense,Brasileirão Série B,Brazil,1746757200,04:20,Not started,,7,api
12527856,Cittadella,Bari,Serie B,Italy,1746815400,20:30,Not started,,38,api
12527857,Cosenza,Cesena,Serie B,Italy,1746818100,21:15,Not started,,38,api
12527858,Juve Stabia,Reggiana,Serie B,Italy,1746820800,22:00,Not started,,38,api
12527859,Mantova,Carrarese,Serie B,Italy,1746807300,18:15,Not started,,38,api
12527860,Modena,Brescia,Serie B,Italy,1746822600,22:30,Not started,,38,api
12527861,Palermo,Frosinone,Serie B,Italy,1746824400,23:00,Not started,,38,api
12527862,Pisa,Südtirol,Serie B,Italy,1746816300,20:45,Not started,,38,api
12527863,Sampdoria,Salernitana,Serie B,Italy,1746822600,22:30,Not started,,38,api
12527864,Sassuolo,Catanzaro,Serie B,Italy,1746815400,20:30,Not started,,38,api
12527865,Spezia,Cremonese,Serie B,Italy,1746818100,21:15,Not started,,38,api
12441823,FC Dordrecht,FC Volendam,Eerste Divisie,Netherlands,1746818100,21:15,Not started,,38,api
12441822,Helmond Sport,De Graafschap,Eerste Divisie,Netherlands,1746821700,22:15,Not started,,38,api
12441824,Jong AZ Alkmaar,Excelsior,Eerste Divisie,Netherlands,1746816300,20:45,Not started,,38,api
12441831,Jong Ajax,TOP Oss,Eerste Divisie,Netherlands,1746817200,21:00,Not started,,38,api
12441911,Jong PSV Eindhoven,Jong FC Utrecht Youth,Eerste Divisie,Netherlands,1746817200,21:00,Not started,,38,api
12441910,Roda JC Kerkrade,FC Eindhoven,Eerste Divisie,Netherlands,1746809100,18:45,Not started,,38,api
12441829,SC Cambuur,MVV Maastricht,Eerste Divisie,Netherlands,1746817200,21:00,Not started,,38,api
12441836,SC Telstar,FC Emmen,Eerste Divisie,Netherlands,1746817200,21:00,Not started,,38,api
12441812,VVV-Venlo,ADO Den Haag,Eerste Divisie,Netherlands,1746813600,20:00,Not started,,38,api
12441828,Vitesse,FC Den Bosch,Eerste Divisie,Netherlands,1746818100,21:15,Not started,,38,api
13629496,SK Sturm Graz,Red Bull Salzburg,"Bundesliga, Championship Round",Austria,1746812700,19:45,Not started,,30,api
13400436,Shanghai Port,Qingdao Hainiu,Chinese Super League,China,1746783300,11:35,Not started,,12,api
13400446,Shanghai Shenhua,Qingdao West Coast,Chinese Super League,China,1746879300,14:15,Not started,,12,api
13400437,Meizhou Hakka,Chengdu Rongcheng,Chinese Super League,China,1746880500,14:35,Not started,,12,api
13400435,Shandong Taishan,Zhejiang,Chinese Super League,China,1746870600,11:50,Not started,,12,api
13836538,Millonarios,Deportivo Pereira,"Primera A, Apertura",Colombia,1746753300,03:15,Not started,,15,api
13790946,FK Pardubice,SK Dynamo České Budějovice,"1. Liga, Relegation",Czech Republic,1746877500,13:45,Not started,,3,api
13790973,FC Slovan Liberec,Bohemians Praha 1905,"1. Liga, Europa Playoffs",Czech Republic,1746870300,11:45,Not started,,2,api
12400536,Motor Lublin,Piast Gliwice,Ekstraklasa,Poland,1746814500,20:15,Not started,,32,api
12400483,Górnik Zabrze,Śląsk Wrocław,Ekstraklasa,Poland,1746816300,20:45,Not started,,32,api
13737772,Blooming,Jorge Wilstermann,División Profesional,Bolivia,1746839700,03:15,Not started,,7,api
13378653,Orense SC,Deportivo Cuenca,"LigaPro Serie A, Primera Etapa",Ecuador,1746840600,03:30,Not started,,12,api
13573898,Al Ahly FC,Al-Masry,"Premier League, Championship Round",Egypt,1746721800,18:30,Not started,,22,api
13573884,Ceramica Cleopatra,Zamalek SC,"Premier League, Championship Round",Egypt,1746795600,15:00,Not started,,22,api
13573883,National Bank of Egypt,Pyramids FC,"Premier League, Championship Round",Egypt,1746806400,18:00,Not started,,22,api
