id,home_team,away_team,league,country,start_timestamp,start_time,status,venue,round,source
13640364,Botafogo,Universidad de Chile,"CONMEBOL Libertadores, Group A",South America,1748391300,02:15,Not started,,6,api
13640365,Estudiantes de La Plata,Carabobo,"CONMEBOL Libertadores, Group A",South America,1748388600,01:30,Not started,,6,api
13640368,Independiente Del Valle,Barcelona SC,"CONMEBOL Libertadores, Group B",South America,1748398500,04:15,Not started,,6,api
13640367,River Plate,Universitario,"CONMEBOL Libertadores, Group B",South America,1748393100,02:45,Not started,,6,api
13640371,Flamengo,Deportivo Táchira,"CONMEBOL Libertadores, Group C",South America,1748470500,00:15,Not started,,6,api
13640372,LDU,Central Córdoba,"CONMEBOL Libertadores, Group C",South America,1748481300,03:15,Not started,,6,api
13640363,Libertad,Alianza Lima,"CONMEBOL Libertadores, Group D",South America,1748391300,02:15,Not started,,6,api
13640361,São Paulo,Talleres,"CONMEBOL Libertadores, Group D",South America,1748392200,02:30,Not started,,6,api
13640370,Internacional,Bahia,"CONMEBOL Libertadores, Group F",South America,1748464200,22:30,Not started,,6,api
13640369,Nacional,Atlético Nacional,"CONMEBOL Libertadores, Group F",South America,1748466000,23:00,Not started,,6,api
13640374,Bolívar,Cerro Porteño,"CONMEBOL Libertadores, Group G",South America,1748478600,02:30,Not started,,6,api
13640373,Palmeiras,Club Sporting Cristal,"CONMEBOL Libertadores, Group G",South America,1748483100,03:45,Not started,,6,api
13640472,CA Independiente,Nacional Potosí,"CONMEBOL Sudamericana, Group A",South America,1748475000,01:30,Not started,,6,api
13640473,Guaraní,Boston River,"CONMEBOL Sudamericana, Group A",South America,1748471400,00:30,Not started,,6,api
13640474,Defensa y Justicia,Cerro Largo,"CONMEBOL Sudamericana, Group B",South America,1748469600,00:00,Not started,,6,api
13640475,Universidad Católica del Ecuador,Vitória,"CONMEBOL Sudamericana, Group B",South America,1748483100,03:45,Not started,,6,api
13640470,América de Cali,Racing de Montevideo,"CONMEBOL Sudamericana, Group C",South America,1748389500,01:45,Not started,,6,api
13640471,Huracán,Corinthians,"CONMEBOL Sudamericana, Group C",South America,1748389500,01:45,Not started,,6,api
13640476,Cruzeiro,Club Atlético Unión de Santa Fe,"CONMEBOL Sudamericana, Group E",South America,1748481300,03:15,Not started,,6,api
13640477,Palestino,Mushuc Runa,"CONMEBOL Sudamericana, Group E",South America,1748484900,04:15,Not started,,6,api
13640468,Lanús,Academia Puerto Cabello,"CONMEBOL Sudamericana, Group G",South America,1748384100,00:15,Not started,,6,api
13640469,Vasco da Gama,Melgar,"CONMEBOL Sudamericana, Group G",South America,1748379600,23:00,Not started,,6,api
13299404,Atlanta United,Orlando City SC,MLS,USA,1748480400,03:00,Not started,,,api
13299412,DC United,New England Revolution,MLS,USA,1748483100,03:45,Not started,,,api
13299408,FC Cincinnati,FC Dallas,MLS,USA,1748479500,02:45,Not started,,,api
13299417,Inter Miami CF,CF Montréal,MLS,USA,1748481300,03:15,Not started,,,api
13299426,New York City FC,Houston Dynamo,MLS,USA,1748473200,01:00,Not started,,,api
13299422,New York Red Bulls,Charlotte FC,MLS,USA,1748482200,03:30,Not started,,,api
13299430,Toronto FC,Philadelphia Union,MLS,USA,1748479500,02:45,Not started,,,api
13299434,Columbus Crew,Nashville SC,MLS,USA,1748479500,02:45,Not started,,,api
13299438,Austin FC,Real Salt Lake,MLS,USA,1748476800,02:00,Not started,,,api
13299443,Seattle Sounders FC,San Diego FC,MLS,USA,1748482200,03:30,Not started,,,api
13299447,LA Galaxy,San Jose Earthquakes,MLS,USA,1748483100,03:45,Not started,,,api
13299451,Los Angeles FC,Sporting Kansas City,MLS,USA,1748491200,06:00,Not started,,,api
13299455,Portland Timbers,Colorado Rapids,MLS,USA,1748491200,06:00,Not started,,,api
13299459,Vancouver Whitecaps,Minnesota United,MLS,USA,1748476800,02:00,Not started,,,api
13737795,Jorge Wilstermann,CD Real Tomayapo,División Profesional,Bolivia,1748379600,23:00,Not started,,9,api
13573876,Al Ahly FC,Pharco FC,"Premier League, Championship Round",Egypt,1748460600,21:30,Not started,,25,api
13573873,Ceramica Cleopatra,Pyramids FC,"Premier League, Championship Round",Egypt,1748448000,18:00,Not started,,26,api
13482024,Urawa Red Diamonds,Cerezo Osaka,J.League,Japan,1748423700,11:15,Not started,,22,api
13295668,Fredrikstad FK,Rosenborg BK,Eliteserien,Norway,1748454300,19:45,Not started,,18,api
13295676,Bodø/Glimt,Viking FK,Eliteserien,Norway,1748467800,23:30,Not started,,19,api
13278651,Indy Eleven,Hartford Athletic,USL Championship,USA,1748474100,01:15,Postponed,,1,api
13278653,San Antonio FC,FC Tulsa,USL Championship,USA,1748479500,02:45,Not started,,1,api
13278652,Las Vegas Lights,Phoenix Rising FC,USL Championship,USA,1748480400,03:00,Not started,,1,api
13335339,Daegu FC,Jeonbuk Hyundai Motors,K-League 1,South Korea,1748349000,14:30,Not started,,16,api
13335338,Daejeon Hana Citizen,Pohang Steelers,K-League 1,South Korea,1748346300,13:45,Not started,,16,api
13335337,Suwon FC,Jeju SK,K-League 1,South Korea,1748336400,11:00,Not started,,16,api
13335341,Gangwon FC,FC Anyang,K-League 1,South Korea,1748426400,12:00,Not started,,16,api
13335340,Gimcheon Sangmu FC,FC Seoul,K-League 1,South Korea,1748435400,14:30,Not started,,16,api
13335342,Gwangju FC,Ulsan HD,K-League 1,South Korea,1748422800,11:00,Not started,,16,api
13051806,FCM Traiskirchen,Young Violets Austria Wien,Regionalliga Ost,Austria Amateur,1748361600,18:00,Not started,,30,api
