id,home_team,away_team,league,country,start_timestamp,start_time,status,venue,round,source
13640364,Botafogo,Universidad de Chile,"CONMEBOL Libertadores, Group A",South America,1748400300,04:45,Not started,,6,api
13640365,Estudiantes de La Plata,Carabobo,"CONMEBOL Libertadores, Group A",South America,1748387700,01:15,Not started,,6,api
13640368,Independiente Del Valle,Barcelona SC,"CONMEBOL Libertadores, Group B",South America,1748387700,01:15,Not started,,6,api
13640367,River Plate,Universitario,"CONMEBOL Libertadores, Group B",South America,1748400300,04:45,Not started,,6,api
13640363,Libertad,Alianza Lima,"CONMEBOL Libertadores, Group D",South America,1748390400,02:00,Not started,,6,api
13640361,São Paulo,Talleres,"CONMEBOL Libertadores, Group D",South America,1748391300,02:15,Not started,,6,api
13640470,América de Cali,Racing de Montevideo,"CONMEBOL Sudamericana, Group C",South America,1748388600,01:30,Not started,,6,api
13640471,Huracán,Corinthians,"CONMEBOL Sudamericana, Group C",South America,1748395800,03:30,Not started,,6,api
13640468,Lanús,Academia Puerto Cabello,"CONMEBOL Sudamericana, Group G",South America,1748376900,22:15,Not started,,6,api
13640469,Vasco da Gama,Melgar,"CONMEBOL Sudamericana, Group G",South America,1748375100,21:45,Not started,,6,api
13473432,Red Bull Bragantino,Juventude,Brasileirão Betano,Brazil,1748306700,02:45,Not started,,10,api
13443599,Audax Italiano,Huachipato,Liga de Primera,Chile,1748304000,02:00,Not started,,12,api
13737794,The Strongest,Academia del Balompié Boliviano,División Profesional,Bolivia,1748297700,00:15,Not started,,9,api
13737793,Independiente Petrolero,Club Aurora,División Profesional,Bolivia,1748308500,03:15,Not started,,9,api
13737795,Jorge Wilstermann,CD Real Tomayapo,División Profesional,Bolivia,1748388600,01:30,Not started,,9,api
13573894,Tala'ea El-Gaish,Ghazl El Mahalla,"Premier League, Relegation Round",Egypt,1748278800,19:00,Not started,,25,api
13482024,Urawa Red Diamonds,Cerezo Osaka,J.League,Japan,1748423700,11:15,Not started,,22,api
13292908,KFUM Oslo,Vålerenga IF,Eliteserien,Norway,1748272500,17:15,Not started,,8,api
12624376,Al-Ettifaq,Al-Wehda,Saudi Pro League,Saudi Arabia,1748275200,18:00,Not started,,34,api
